DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W11,182,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W11,99,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W11,120,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W11,63,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W11,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W12,1004,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W12,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W12,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W12,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W12,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W12,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W12,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W12,11,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W12,15,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W12,21,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W12,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W12,38,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W12,49,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W12,72,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W12,139,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W12,162,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W12,176,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W12,108,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W12,129,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W12,57,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W12,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W13,997,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W13,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W13,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W13,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W13,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W13,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W13,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W13,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W13,16,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W13,18,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W13,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W13,32,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W13,60,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W13,81,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W13,132,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W13,153,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W13,191,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W13,100,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W13,127,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W13,56,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W13,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W14,910,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W14,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W14,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W14,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W14,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W14,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W14,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W14,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W14,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W14,28,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W14,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W14,29,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W14,49,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W14,58,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W14,123,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W14,150,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W14,153,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W14,91,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W14,128,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W14,56,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W14,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W15,1013,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W15,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W15,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W15,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W15,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W15,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W15,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W15,10,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W15,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W15,28,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W15,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W15,37,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W15,47,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W15,95,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W15,144,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W15,144,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W15,189,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W15,105,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W15,106,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W15,68,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W15,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W16,964,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W16,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W16,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W16,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W16,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W16,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W16,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W16,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W16,21,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W16,31,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W16,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W16,33,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W16,51,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W16,93,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W16,115,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W16,179,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W16,167,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W16,108,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W16,80,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W16,54,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W16,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W17,876,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W17,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W17,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W17,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W17,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W17,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W17,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W17,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W17,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W17,33,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W17,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W17,33,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W17,38,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W17,77,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W17,133,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W17,147,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W17,130,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W17,83,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W17,112,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W17,46,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W17,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W18,862,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W18,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W18,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W18,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W18,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W18,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W18,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W18,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W18,16,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W18,29,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W18,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W18,34,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W18,44,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W18,86,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W18,120,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W18,110,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W18,143,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W18,101,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W18,103,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W18,45,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W18,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W19,889,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W19,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W19,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W19,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W19,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W19,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W19,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W19,11,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W19,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W19,29,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W19,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W19,34,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W19,40,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W19,84,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W19,120,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W19,141,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W19,142,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W19,81,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W19,101,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W19,57,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W19,12,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W20,853,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W20,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W20,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W20,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W20,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W20,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W20,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W20,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W20,12,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W20,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W20,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W20,33,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W20,44,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W20,71,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W20,102,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W20,142,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W20,157,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W20,100,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W20,91,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W20,43,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W20,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W21,973,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W21,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W21,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W21,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W21,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W21,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W21,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W21,11,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W21,13,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W21,22,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W21,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W21,38,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W21,58,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W21,103,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W21,126,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W21,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W21,172,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2000-W21,102,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2000-W21,106,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2000-W21,53,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2000-W21,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2000-W22,835,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2000-W22,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2000-W22,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2000-W22,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2000-W22,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2000-W22,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2000-W22,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2000-W22,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2000-W22,13,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2000-W22,26,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2000-W22,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2000-W22,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2000-W22,44,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2000-W22,69,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2000-W22,99,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2000-W22,135,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2000-W22,171,
